Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2815.18829,3163.186165,3004.784167,2979.796081,2973.090265,2854.894123,2956.126448,3159.860558,3206.657487,3207.446505,3042.987116,3211.719473,3292.341088,3515.236336,3542.810716
Vanuatu,VUT,"Population, total",SP.POP.TOTL,238248,243474,248883,254482,260240,266101,272087,278507,285259,291985,298858,305868,313046,320409,327777
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,13646.30466,10843.92297,12901.41716,12403.1467,15943.61272,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28813101,29185212,29553826,29912198,30254079,30573972,30765720,30565323,29807592,28938098,28444077,28237826,28213017,28300854,28405543
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,1683.161824,1950.925042,2185.117677,2359.517365,2546.384645,2577.568853,2735.060438,2956.109921,3222.310031,3440.900254,3534.039535,3704.193559,4147.697772,4323.35032,4717.290287
Viet Nam,VNM,"Population, total",SP.POP.TOTL,87455152,88468314,89510356,90573104,91679578,92823254,94000117,95176977,96237319,97173776,98079191,98935098,99680655,100352192,100987686
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39787.37417,42571.07774,44320.90919,..,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,108357,108290,108188,108041,107882,107712,107516,107281,107001,106669,106290,105870,105413,104917,104377
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3455.028529,2592.305912
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,3786161,3882986,3979998,4076708,4173398,4270092,4367088,4454805,4569087,4685306,4803269,4922749,5043612,5165775,5289152
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1155.203053,1186.475006,1245.050683,1378.75003,1430.16421,1362.173812,975.359417,811.1659704,633.8872025,623.3761681,559.5646758,522.1735117,615.7020777,426.3540759,433.1740151
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,26754387,27582897,28433647,29312952,30226309,31159379,32109010,33090921,34085182,35111408,36134863,37140230,38222876,39390799,40583164
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,1451.10616,1624.868178,1710.050613,1820.718548,1707.485731,1295.877887,1239.085279,1483.465773,1463.899979,1258.986198,951.6443167,1127.160779,1447.123101,1330.727806,1235.084665
Zambia,ZMB,"Population, total",SP.POP.TOTL,13965594,14437796,14913629,15398997,15895315,16399089,16914423,17441320,17973569,18513839,19059395,19603607,20152938,20723965,21314956
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,901.5505175,1037.246137,1238.594795,1362.299529,1372.214746,1386.418559,1407.420964,3448.086991,2271.852504,1683.913136,1730.45391,1724.387271,2040.546587,2156.034093,2656.409377
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,13356548,13595424,13817887,14013808,14207359,14399013,14600294,14812482,15034452,15271368,15526888,15797210,16069056,16340822,16634373
